DateTime,Consumption,Month,Year,Date,Time,Week,Day
2017-02-09 16:00:00,12978.0,2,2017,2017-02-09,16:00:00,6,Thursday
2017-02-09 17:00:00,12876.0,2,2017,2017-02-09,17:00:00,6,Thursday
2017-02-09 18:00:00,12855.0,2,2017,2017-02-09,18:00:00,6,Thursday
2017-02-09 19:00:00,13234.0,2,2017,2017-02-09,19:00:00,6,Thursday
2017-02-09 20:00:00,13361.0,2,2017,2017-02-09,20:00:00,6,Thursday
2017-02-09 21:00:00,13413.0,2,2017,2017-02-09,21:00:00,6,Thursday
2017-02-09 22:00:00,13353.0,2,2017,2017-02-09,22:00:00,6,Thursday
2017-02-09 23:00:00,12792.0,2,2017,2017-02-09,23:00:00,6,Thursday
2017-02-10 00:00:00,12859.0,2,2017,2017-02-10,00:00:00,6,Friday
2017-02-10 01:00:00,12587.0,2,2017,2017-02-10,01:00:00,6,Friday
2017-02-10 02:00:00,12105.0,2,2017,2017-02-10,02:00:00,6,Friday
2017-02-10 03:00:00,11782.0,2,2017,2017-02-10,03:00:00,6,Friday
2017-02-10 04:00:00,11606.0,2,2017,2017-02-10,04:00:00,6,Friday
2017-02-10 05:00:00,11588.0,2,2017,2017-02-10,05:00:00,6,Friday
2017-02-10 06:00:00,11689.0,2,2017,2017-02-10,06:00:00,6,Friday
2017-02-10 07:00:00,12178.0,2,2017,2017-02-10,07:00:00,6,Friday
2017-02-10 08:00:00,13139.0,2,2017,2017-02-10,08:00:00,6,Friday
2017-02-10 09:00:00,13534.0,2,2017,2017-02-10,09:00:00,6,Friday
2017-02-10 10:00:00,13432.0,2,2017,2017-02-10,10:00:00,6,Friday
2017-02-10 11:00:00,13467.0,2,2017,2017-02-10,11:00:00,6,Friday
2017-02-10 12:00:00,13348.0,2,2017,2017-02-10,12:00:00,6,Friday
2017-02-10 13:00:00,13271.0,2,2017,2017-02-10,13:00:00,6,Friday
2017-02-10 14:00:00,13107.0,2,2017,2017-02-10,14:00:00,6,Friday
2017-02-10 15:00:00,12917.0,2,2017,2017-02-10,15:00:00,6,Friday
2017-02-10 16:00:00,12735.0,2,2017,2017-02-10,16:00:00,6,Friday
2017-02-10 17:00:00,12671.0,2,2017,2017-02-10,17:00:00,6,Friday
2017-02-10 18:00:00,12602.0,2,2017,2017-02-10,18:00:00,6,Friday
2017-02-10 19:00:00,12939.0,2,2017,2017-02-10,19:00:00,6,Friday
2017-02-10 20:00:00,13142.0,2,2017,2017-02-10,20:00:00,6,Friday
2017-02-10 21:00:00,13101.0,2,2017,2017-02-10,21:00:00,6,Friday
2017-02-10 22:00:00,12906.0,2,2017,2017-02-10,22:00:00,6,Friday
2017-02-10 23:00:00,12394.0,2,2017,2017-02-10,23:00:00,6,Friday
2017-02-11 00:00:00,12425.0,2,2017,2017-02-11,00:00:00,6,Saturday
2017-02-11 01:00:00,12239.0,2,2017,2017-02-11,01:00:00,6,Saturday
2017-02-11 02:00:00,11745.0,2,2017,2017-02-11,02:00:00,6,Saturday
2017-02-11 03:00:00,11479.0,2,2017,2017-02-11,03:00:00,6,Saturday
2017-02-11 04:00:00,11304.0,2,2017,2017-02-11,04:00:00,6,Saturday
2017-02-11 05:00:00,11131.0,2,2017,2017-02-11,05:00:00,6,Saturday
2017-02-11 06:00:00,11138.0,2,2017,2017-02-11,06:00:00,6,Saturday
2017-02-11 07:00:00,11282.0,2,2017,2017-02-11,07:00:00,6,Saturday
2017-02-11 08:00:00,11580.0,2,2017,2017-02-11,08:00:00,6,Saturday
2017-02-11 09:00:00,11648.0,2,2017,2017-02-11,09:00:00,6,Saturday
2017-02-11 10:00:00,11769.0,2,2017,2017-02-11,10:00:00,6,Saturday
2017-02-11 11:00:00,12005.0,2,2017,2017-02-11,11:00:00,6,Saturday
2017-02-11 12:00:00,12073.0,2,2017,2017-02-11,12:00:00,6,Saturday
2017-02-11 13:00:00,12050.0,2,2017,2017-02-11,13:00:00,6,Saturday
2017-02-11 14:00:00,11901.0,2,2017,2017-02-11,14:00:00,6,Saturday
2017-02-11 15:00:00,11833.0,2,2017,2017-02-11,15:00:00,6,Saturday
2017-02-11 16:00:00,11749.0,2,2017,2017-02-11,16:00:00,6,Saturday
2017-02-11 17:00:00,11720.0,2,2017,2017-02-11,17:00:00,6,Saturday
2017-02-11 18:00:00,11875.0,2,2017,2017-02-11,18:00:00,6,Saturday
2017-02-11 19:00:00,12489.0,2,2017,2017-02-11,19:00:00,6,Saturday
2017-02-11 20:00:00,12740.0,2,2017,2017-02-11,20:00:00,6,Saturday
2017-02-11 21:00:00,12615.0,2,2017,2017-02-11,21:00:00,6,Saturday
2017-02-11 22:00:00,12207.0,2,2017,2017-02-11,22:00:00,6,Saturday
2017-02-11 23:00:00,11711.0,2,2017,2017-02-11,23:00:00,6,Saturday
2017-02-12 00:00:00,11822.0,2,2017,2017-02-12,00:00:00,6,Sunday
2017-02-12 01:00:00,11644.0,2,2017,2017-02-12,01:00:00,6,Sunday
2017-02-12 02:00:00,11234.0,2,2017,2017-02-12,02:00:00,6,Sunday
2017-02-12 03:00:00,10905.0,2,2017,2017-02-12,03:00:00,6,Sunday
2017-02-12 04:00:00,10631.0,2,2017,2017-02-12,04:00:00,6,Sunday
2017-02-12 05:00:00,10480.0,2,2017,2017-02-12,05:00:00,6,Sunday
2017-02-12 06:00:00,10467.0,2,2017,2017-02-12,06:00:00,6,Sunday
2017-02-12 07:00:00,10519.0,2,2017,2017-02-12,07:00:00,6,Sunday
2017-02-12 08:00:00,10702.0,2,2017,2017-02-12,08:00:00,6,Sunday
2017-02-12 09:00:00,10602.0,2,2017,2017-02-12,09:00:00,6,Sunday
2017-02-12 10:00:00,10568.0,2,2017,2017-02-12,10:00:00,6,Sunday
2017-02-12 11:00:00,10789.0,2,2017,2017-02-12,11:00:00,6,Sunday
2017-02-12 12:00:00,10897.0,2,2017,2017-02-12,12:00:00,6,Sunday
2017-02-12 13:00:00,11039.0,2,2017,2017-02-12,13:00:00,6,Sunday
2017-02-12 14:00:00,11004.0,2,2017,2017-02-12,14:00:00,6,Sunday
2017-02-12 15:00:00,10858.0,2,2017,2017-02-12,15:00:00,6,Sunday
2017-02-12 16:00:00,10797.0,2,2017,2017-02-12,16:00:00,6,Sunday
2017-02-12 17:00:00,10841.0,2,2017,2017-02-12,17:00:00,6,Sunday
2017-02-12 18:00:00,10995.0,2,2017,2017-02-12,18:00:00,6,Sunday
2017-02-12 19:00:00,11508.0,2,2017,2017-02-12,19:00:00,6,Sunday
2017-02-12 20:00:00,11732.0,2,2017,2017-02-12,20:00:00,6,Sunday
2017-02-12 21:00:00,11685.0,2,2017,2017-02-12,21:00:00,6,Sunday
2017-02-12 22:00:00,11397.0,2,2017,2017-02-12,22:00:00,6,Sunday
2017-02-12 23:00:00,10962.0,2,2017,2017-02-12,23:00:00,6,Sunday
2017-02-13 00:00:00,11188.0,2,2017,2017-02-13,00:00:00,7,Monday
2017-02-13 01:00:00,11034.0,2,2017,2017-02-13,01:00:00,7,Monday
2017-02-13 02:00:00,10628.0,2,2017,2017-02-13,02:00:00,7,Monday
2017-02-13 03:00:00,10289.0,2,2017,2017-02-13,03:00:00,7,Monday
2017-02-13 04:00:00,10121.0,2,2017,2017-02-13,04:00:00,7,Monday
2017-02-13 05:00:00,10028.0,2,2017,2017-02-13,05:00:00,7,Monday
2017-02-13 06:00:00,10202.0,2,2017,2017-02-13,06:00:00,7,Monday
2017-02-13 07:00:00,10622.0,2,2017,2017-02-13,07:00:00,7,Monday
2017-02-13 08:00:00,11514.0,2,2017,2017-02-13,08:00:00,7,Monday
2017-02-13 09:00:00,11988.0,2,2017,2017-02-13,09:00:00,7,Monday
2017-02-13 10:00:00,11907.0,2,2017,2017-02-13,10:00:00,7,Monday
2017-02-13 11:00:00,11809.0,2,2017,2017-02-13,11:00:00,7,Monday
2017-02-13 12:00:00,11712.0,2,2017,2017-02-13,12:00:00,7,Monday
2017-02-13 13:00:00,11555.0,2,2017,2017-02-13,13:00:00,7,Monday
2017-02-13 14:00:00,11467.0,2,2017,2017-02-13,14:00:00,7,Monday
2017-02-13 15:00:00,11276.0,2,2017,2017-02-13,15:00:00,7,Monday
2017-02-13 16:00:00,11270.0,2,2017,2017-02-13,16:00:00,7,Monday
2017-02-13 17:00:00,11206.0,2,2017,2017-02-13,17:00:00,7,Monday
2017-02-13 18:00:00,11088.0,2,2017,2017-02-13,18:00:00,7,Monday
2017-02-13 19:00:00,11494.0,2,2017,2017-02-13,19:00:00,7,Monday
2017-02-13 20:00:00,11597.0,2,2017,2017-02-13,20:00:00,7,Monday
2017-02-13 21:00:00,11630.0,2,2017,2017-02-13,21:00:00,7,Monday
2017-02-13 22:00:00,11402.0,2,2017,2017-02-13,22:00:00,7,Monday
2017-02-13 23:00:00,10881.0,2,2017,2017-02-13,23:00:00,7,Monday
2017-02-14 00:00:00,10931.0,2,2017,2017-02-14,00:00:00,7,Tuesday
2017-02-14 01:00:00,10673.0,2,2017,2017-02-14,01:00:00,7,Tuesday
2017-02-14 02:00:00,10233.0,2,2017,2017-02-14,02:00:00,7,Tuesday
2017-02-14 03:00:00,9903.0,2,2017,2017-02-14,03:00:00,7,Tuesday
2017-02-14 04:00:00,9660.0,2,2017,2017-02-14,04:00:00,7,Tuesday
2017-02-14 05:00:00,9482.0,2,2017,2017-02-14,05:00:00,7,Tuesday
2017-02-14 06:00:00,9499.0,2,2017,2017-02-14,06:00:00,7,Tuesday
2017-02-14 07:00:00,9827.0,2,2017,2017-02-14,07:00:00,7,Tuesday
2017-02-14 08:00:00,10696.0,2,2017,2017-02-14,08:00:00,7,Tuesday
2017-02-14 09:00:00,11183.0,2,2017,2017-02-14,09:00:00,7,Tuesday
2017-02-14 10:00:00,11048.0,2,2017,2017-02-14,10:00:00,7,Tuesday
2017-02-14 11:00:00,11069.0,2,2017,2017-02-14,11:00:00,7,Tuesday
2017-02-14 12:00:00,11001.0,2,2017,2017-02-14,12:00:00,7,Tuesday
2017-02-14 13:00:00,10890.0,2,2017,2017-02-14,13:00:00,7,Tuesday
2017-02-14 14:00:00,10748.0,2,2017,2017-02-14,14:00:00,7,Tuesday
2017-02-14 15:00:00,10694.0,2,2017,2017-02-14,15:00:00,7,Tuesday
2017-02-14 16:00:00,10667.0,2,2017,2017-02-14,16:00:00,7,Tuesday
2017-02-14 17:00:00,10627.0,2,2017,2017-02-14,17:00:00,7,Tuesday
2017-02-14 18:00:00,10631.0,2,2017,2017-02-14,18:00:00,7,Tuesday
2017-02-14 19:00:00,11011.0,2,2017,2017-02-14,19:00:00,7,Tuesday
2017-02-14 20:00:00,11298.0,2,2017,2017-02-14,20:00:00,7,Tuesday
2017-02-14 21:00:00,11332.0,2,2017,2017-02-14,21:00:00,7,Tuesday
2017-02-14 22:00:00,11182.0,2,2017,2017-02-14,22:00:00,7,Tuesday
2017-02-14 23:00:00,10762.0,2,2017,2017-02-14,23:00:00,7,Tuesday
2017-02-15 00:00:00,10889.0,2,2017,2017-02-15,00:00:00,7,Wednesday
2017-02-15 01:00:00,10806.0,2,2017,2017-02-15,01:00:00,7,Wednesday
2017-02-15 02:00:00,10337.0,2,2017,2017-02-15,02:00:00,7,Wednesday
2017-02-15 03:00:00,10098.0,2,2017,2017-02-15,03:00:00,7,Wednesday
2017-02-15 04:00:00,9953.0,2,2017,2017-02-15,04:00:00,7,Wednesday
2017-02-15 05:00:00,9872.0,2,2017,2017-02-15,05:00:00,7,Wednesday
2017-02-15 06:00:00,10020.0,2,2017,2017-02-15,06:00:00,7,Wednesday
2017-02-15 07:00:00,10443.0,2,2017,2017-02-15,07:00:00,7,Wednesday
2017-02-15 08:00:00,11323.0,2,2017,2017-02-15,08:00:00,7,Wednesday
2017-02-15 09:00:00,11692.0,2,2017,2017-02-15,09:00:00,7,Wednesday
2017-02-15 10:00:00,11525.0,2,2017,2017-02-15,10:00:00,7,Wednesday
2017-02-15 11:00:00,11523.0,2,2017,2017-02-15,11:00:00,7,Wednesday
2017-02-15 12:00:00,11378.0,2,2017,2017-02-15,12:00:00,7,Wednesday
2017-02-15 13:00:00,11327.0,2,2017,2017-02-15,13:00:00,7,Wednesday
2017-02-15 14:00:00,11229.0,2,2017,2017-02-15,14:00:00,7,Wednesday
2017-02-15 15:00:00,11175.0,2,2017,2017-02-15,15:00:00,7,Wednesday
2017-02-15 16:00:00,11143.0,2,2017,2017-02-15,16:00:00,7,Wednesday
2017-02-15 17:00:00,11079.0,2,2017,2017-02-15,17:00:00,7,Wednesday
2017-02-15 18:00:00,11041.0,2,2017,2017-02-15,18:00:00,7,Wednesday
2017-02-15 19:00:00,11388.0,2,2017,2017-02-15,19:00:00,7,Wednesday
2017-02-15 20:00:00,11761.0,2,2017,2017-02-15,20:00:00,7,Wednesday
2017-02-15 21:00:00,11829.0,2,2017,2017-02-15,21:00:00,7,Wednesday
2017-02-15 22:00:00,11640.0,2,2017,2017-02-15,22:00:00,7,Wednesday
2017-02-15 23:00:00,11023.0,2,2017,2017-02-15,23:00:00,7,Wednesday
2017-02-16 00:00:00,11122.0,2,2017,2017-02-16,00:00:00,7,Thursday
2017-02-16 01:00:00,10898.0,2,2017,2017-02-16,01:00:00,7,Thursday
2017-02-16 02:00:00,10395.0,2,2017,2017-02-16,02:00:00,7,Thursday
2017-02-16 03:00:00,10135.0,2,2017,2017-02-16,03:00:00,7,Thursday
2017-02-16 04:00:00,9961.0,2,2017,2017-02-16,04:00:00,7,Thursday
2017-02-16 05:00:00,9879.0,2,2017,2017-02-16,05:00:00,7,Thursday
2017-02-16 06:00:00,10018.0,2,2017,2017-02-16,06:00:00,7,Thursday
2017-02-16 07:00:00,10415.0,2,2017,2017-02-16,07:00:00,7,Thursday
2017-02-16 08:00:00,11256.0,2,2017,2017-02-16,08:00:00,7,Thursday
2017-02-16 09:00:00,11678.0,2,2017,2017-02-16,09:00:00,7,Thursday
2017-02-16 10:00:00,11651.0,2,2017,2017-02-16,10:00:00,7,Thursday
2017-02-16 11:00:00,11681.0,2,2017,2017-02-16,11:00:00,7,Thursday
2017-02-16 12:00:00,11658.0,2,2017,2017-02-16,12:00:00,7,Thursday
2017-02-16 13:00:00,11593.0,2,2017,2017-02-16,13:00:00,7,Thursday
2017-02-16 14:00:00,11624.0,2,2017,2017-02-16,14:00:00,7,Thursday
2017-02-16 15:00:00,11516.0,2,2017,2017-02-16,15:00:00,7,Thursday
2017-02-16 16:00:00,11470.0,2,2017,2017-02-16,16:00:00,7,Thursday
2017-02-16 17:00:00,11424.0,2,2017,2017-02-16,17:00:00,7,Thursday
2017-02-16 18:00:00,11351.0,2,2017,2017-02-16,18:00:00,7,Thursday
2017-02-16 19:00:00,11672.0,2,2017,2017-02-16,19:00:00,7,Thursday
2017-02-16 20:00:00,11843.0,2,2017,2017-02-16,20:00:00,7,Thursday
2017-02-16 21:00:00,11858.0,2,2017,2017-02-16,21:00:00,7,Thursday
2017-02-16 22:00:00,11664.0,2,2017,2017-02-16,22:00:00,7,Thursday
2017-02-16 23:00:00,11210.0,2,2017,2017-02-16,23:00:00,7,Thursday
2017-02-17 00:00:00,11220.0,2,2017,2017-02-17,00:00:00,7,Friday
2017-02-17 01:00:00,10937.0,2,2017,2017-02-17,01:00:00,7,Friday
2017-02-17 02:00:00,10477.0,2,2017,2017-02-17,02:00:00,7,Friday
2017-02-17 03:00:00,10147.0,2,2017,2017-02-17,03:00:00,7,Friday
2017-02-17 04:00:00,9909.0,2,2017,2017-02-17,04:00:00,7,Friday
2017-02-17 05:00:00,9820.0,2,2017,2017-02-17,05:00:00,7,Friday
2017-02-17 06:00:00,9884.0,2,2017,2017-02-17,06:00:00,7,Friday
2017-02-17 07:00:00,10262.0,2,2017,2017-02-17,07:00:00,7,Friday
2017-02-17 08:00:00,11150.0,2,2017,2017-02-17,08:00:00,7,Friday
2017-02-17 09:00:00,11562.0,2,2017,2017-02-17,09:00:00,7,Friday
2017-02-17 10:00:00,11513.0,2,2017,2017-02-17,10:00:00,7,Friday
2017-02-17 11:00:00,11599.0,2,2017,2017-02-17,11:00:00,7,Friday
2017-02-17 12:00:00,11595.0,2,2017,2017-02-17,12:00:00,7,Friday
2017-02-17 13:00:00,11469.0,2,2017,2017-02-17,13:00:00,7,Friday
2017-02-17 14:00:00,11497.0,2,2017,2017-02-17,14:00:00,7,Friday
2017-02-17 15:00:00,11428.0,2,2017,2017-02-17,15:00:00,7,Friday
2017-02-17 16:00:00,11314.0,2,2017,2017-02-17,16:00:00,7,Friday
2017-02-17 17:00:00,11262.0,2,2017,2017-02-17,17:00:00,7,Friday
2017-02-17 18:00:00,11165.0,2,2017,2017-02-17,18:00:00,7,Friday
2017-02-17 19:00:00,11361.0,2,2017,2017-02-17,19:00:00,7,Friday
2017-02-17 20:00:00,11576.0,2,2017,2017-02-17,20:00:00,7,Friday
2017-02-17 21:00:00,11553.0,2,2017,2017-02-17,21:00:00,7,Friday
2017-02-17 22:00:00,11375.0,2,2017,2017-02-17,22:00:00,7,Friday
2017-02-17 23:00:00,10865.0,2,2017,2017-02-17,23:00:00,7,Friday
2017-02-18 00:00:00,10884.0,2,2017,2017-02-18,00:00:00,7,Saturday
2017-02-18 01:00:00,10602.0,2,2017,2017-02-18,01:00:00,7,Saturday
2017-02-18 02:00:00,10143.0,2,2017,2017-02-18,02:00:00,7,Saturday
2017-02-18 03:00:00,9785.0,2,2017,2017-02-18,03:00:00,7,Saturday
2017-02-18 04:00:00,9599.0,2,2017,2017-02-18,04:00:00,7,Saturday
2017-02-18 05:00:00,9534.0,2,2017,2017-02-18,05:00:00,7,Saturday
2017-02-18 06:00:00,9536.0,2,2017,2017-02-18,06:00:00,7,Saturday
2017-02-18 07:00:00,9713.0,2,2017,2017-02-18,07:00:00,7,Saturday
2017-02-18 08:00:00,10008.0,2,2017,2017-02-18,08:00:00,7,Saturday
2017-02-18 09:00:00,10041.0,2,2017,2017-02-18,09:00:00,7,Saturday
2017-02-18 10:00:00,10121.0,2,2017,2017-02-18,10:00:00,7,Saturday
2017-02-18 11:00:00,10331.0,2,2017,2017-02-18,11:00:00,7,Saturday
2017-02-18 12:00:00,10390.0,2,2017,2017-02-18,12:00:00,7,Saturday
2017-02-18 13:00:00,10399.0,2,2017,2017-02-18,13:00:00,7,Saturday
2017-02-18 14:00:00,10313.0,2,2017,2017-02-18,14:00:00,7,Saturday
2017-02-18 15:00:00,10196.0,2,2017,2017-02-18,15:00:00,7,Saturday
2017-02-18 16:00:00,10169.0,2,2017,2017-02-18,16:00:00,7,Saturday
2017-02-18 17:00:00,10277.0,2,2017,2017-02-18,17:00:00,7,Saturday
2017-02-18 18:00:00,10437.0,2,2017,2017-02-18,18:00:00,7,Saturday
2017-02-18 19:00:00,11055.0,2,2017,2017-02-18,19:00:00,7,Saturday
2017-02-18 20:00:00,11548.0,2,2017,2017-02-18,20:00:00,7,Saturday
2017-02-18 21:00:00,11449.0,2,2017,2017-02-18,21:00:00,7,Saturday
2017-02-18 22:00:00,11057.0,2,2017,2017-02-18,22:00:00,7,Saturday
2017-02-18 23:00:00,10637.0,2,2017,2017-02-18,23:00:00,7,Saturday
2017-02-19 00:00:00,10799.0,2,2017,2017-02-19,00:00:00,7,Sunday
2017-02-19 01:00:00,10633.0,2,2017,2017-02-19,01:00:00,7,Sunday
2017-02-19 02:00:00,10212.0,2,2017,2017-02-19,02:00:00,7,Sunday
2017-02-19 03:00:00,9875.0,2,2017,2017-02-19,03:00:00,7,Sunday
2017-02-19 04:00:00,9687.0,2,2017,2017-02-19,04:00:00,7,Sunday
2017-02-19 05:00:00,9614.0,2,2017,2017-02-19,05:00:00,7,Sunday
2017-02-19 06:00:00,9573.0,2,2017,2017-02-19,06:00:00,7,Sunday
2017-02-19 07:00:00,9619.0,2,2017,2017-02-19,07:00:00,7,Sunday
2017-02-19 08:00:00,9742.0,2,2017,2017-02-19,08:00:00,7,Sunday
2017-02-19 09:00:00,9737.0,2,2017,2017-02-19,09:00:00,7,Sunday
2017-02-19 10:00:00,9823.0,2,2017,2017-02-19,10:00:00,7,Sunday
2017-02-19 11:00:00,10089.0,2,2017,2017-02-19,11:00:00,7,Sunday
2017-02-19 12:00:00,10239.0,2,2017,2017-02-19,12:00:00,7,Sunday
2017-02-19 13:00:00,10270.0,2,2017,2017-02-19,13:00:00,7,Sunday
2017-02-19 14:00:00,10337.0,2,2017,2017-02-19,14:00:00,7,Sunday
2017-02-19 15:00:00,10212.0,2,2017,2017-02-19,15:00:00,7,Sunday
2017-02-19 16:00:00,10150.0,2,2017,2017-02-19,16:00:00,7,Sunday
2017-02-19 17:00:00,10132.0,2,2017,2017-02-19,17:00:00,7,Sunday
2017-02-19 18:00:00,10214.0,2,2017,2017-02-19,18:00:00,7,Sunday
2017-02-19 19:00:00,10642.0,2,2017,2017-02-19,19:00:00,7,Sunday
2017-02-19 20:00:00,10997.0,2,2017,2017-02-19,20:00:00,7,Sunday
2017-02-19 21:00:00,10994.0,2,2017,2017-02-19,21:00:00,7,Sunday
2017-02-19 22:00:00,10721.0,2,2017,2017-02-19,22:00:00,7,Sunday
2017-02-19 23:00:00,10337.0,2,2017,2017-02-19,23:00:00,7,Sunday
2017-02-20 00:00:00,10561.0,2,2017,2017-02-20,00:00:00,8,Monday
2017-02-20 01:00:00,10448.0,2,2017,2017-02-20,01:00:00,8,Monday
2017-02-20 02:00:00,10095.0,2,2017,2017-02-20,02:00:00,8,Monday
2017-02-20 03:00:00,9833.0,2,2017,2017-02-20,03:00:00,8,Monday
2017-02-20 04:00:00,9675.0,2,2017,2017-02-20,04:00:00,8,Monday
2017-02-20 05:00:00,9680.0,2,2017,2017-02-20,05:00:00,8,Monday
2017-02-20 06:00:00,9818.0,2,2017,2017-02-20,06:00:00,8,Monday
2017-02-20 07:00:00,10288.0,2,2017,2017-02-20,07:00:00,8,Monday
2017-02-20 08:00:00,11126.0,2,2017,2017-02-20,08:00:00,8,Monday
2017-02-20 09:00:00,11629.0,2,2017,2017-02-20,09:00:00,8,Monday
2017-02-20 10:00:00,11768.0,2,2017,2017-02-20,10:00:00,8,Monday
2017-02-20 11:00:00,11836.0,2,2017,2017-02-20,11:00:00,8,Monday
2017-02-20 12:00:00,11812.0,2,2017,2017-02-20,12:00:00,8,Monday
2017-02-20 13:00:00,11820.0,2,2017,2017-02-20,13:00:00,8,Monday
2017-02-20 14:00:00,11676.0,2,2017,2017-02-20,14:00:00,8,Monday
2017-02-20 15:00:00,11545.0,2,2017,2017-02-20,15:00:00,8,Monday
2017-02-20 16:00:00,11467.0,2,2017,2017-02-20,16:00:00,8,Monday
2017-02-20 17:00:00,11473.0,2,2017,2017-02-20,17:00:00,8,Monday
2017-02-20 18:00:00,11444.0,2,2017,2017-02-20,18:00:00,8,Monday
2017-02-20 19:00:00,11662.0,2,2017,2017-02-20,19:00:00,8,Monday
2017-02-20 20:00:00,11928.0,2,2017,2017-02-20,20:00:00,8,Monday
2017-02-20 21:00:00,11910.0,2,2017,2017-02-20,21:00:00,8,Monday
2017-02-20 22:00:00,11778.0,2,2017,2017-02-20,22:00:00,8,Monday
2017-02-20 23:00:00,11300.0,2,2017,2017-02-20,23:00:00,8,Monday
2017-02-21 00:00:00,11368.0,2,2017,2017-02-21,00:00:00,8,Tuesday
2017-02-21 01:00:00,11124.0,2,2017,2017-02-21,01:00:00,8,Tuesday
2017-02-21 02:00:00,10652.0,2,2017,2017-02-21,02:00:00,8,Tuesday
2017-02-21 03:00:00,10318.0,2,2017,2017-02-21,03:00:00,8,Tuesday
2017-02-21 04:00:00,10156.0,2,2017,2017-02-21,04:00:00,8,Tuesday
2017-02-21 05:00:00,10083.0,2,2017,2017-02-21,05:00:00,8,Tuesday
2017-02-21 06:00:00,10194.0,2,2017,2017-02-21,06:00:00,8,Tuesday
2017-02-21 07:00:00,10603.0,2,2017,2017-02-21,07:00:00,8,Tuesday
2017-02-21 08:00:00,11431.0,2,2017,2017-02-21,08:00:00,8,Tuesday
2017-02-21 09:00:00,11788.0,2,2017,2017-02-21,09:00:00,8,Tuesday
2017-02-21 10:00:00,11902.0,2,2017,2017-02-21,10:00:00,8,Tuesday
2017-02-21 11:00:00,12022.0,2,2017,2017-02-21,11:00:00,8,Tuesday
2017-02-21 13:00:00,11731.0,2,2017,2017-02-21,13:00:00,8,Tuesday
2017-02-21 14:00:00,11548.0,2,2017,2017-02-21,14:00:00,8,Tuesday
2017-02-21 15:00:00,11376.0,2,2017,2017-02-21,15:00:00,8,Tuesday
2017-02-21 16:00:00,11329.0,2,2017,2017-02-21,16:00:00,8,Tuesday
2017-02-21 17:00:00,11328.0,2,2017,2017-02-21,17:00:00,8,Tuesday
2017-02-21 18:00:00,11302.0,2,2017,2017-02-21,18:00:00,8,Tuesday
2017-02-21 19:00:00,11593.0,2,2017,2017-02-21,19:00:00,8,Tuesday
2017-02-21 20:00:00,12108.0,2,2017,2017-02-21,20:00:00,8,Tuesday
2017-02-21 21:00:00,12239.0,2,2017,2017-02-21,21:00:00,8,Tuesday
2017-02-21 22:00:00,12047.0,2,2017,2017-02-21,22:00:00,8,Tuesday
2017-02-21 23:00:00,11579.0,2,2017,2017-02-21,23:00:00,8,Tuesday
2017-02-22 00:00:00,11773.0,2,2017,2017-02-22,00:00:00,8,Wednesday
2017-02-22 01:00:00,11599.0,2,2017,2017-02-22,01:00:00,8,Wednesday
2017-02-22 02:00:00,11124.0,2,2017,2017-02-22,02:00:00,8,Wednesday
2017-02-22 03:00:00,10827.0,2,2017,2017-02-22,03:00:00,8,Wednesday
2017-02-22 04:00:00,10614.0,2,2017,2017-02-22,04:00:00,8,Wednesday
2017-02-22 05:00:00,10529.0,2,2017,2017-02-22,05:00:00,8,Wednesday
2017-02-22 06:00:00,10627.0,2,2017,2017-02-22,06:00:00,8,Wednesday
2017-02-22 07:00:00,11078.0,2,2017,2017-02-22,07:00:00,8,Wednesday
2017-02-22 08:00:00,12009.0,2,2017,2017-02-22,08:00:00,8,Wednesday
2017-02-22 09:00:00,12264.0,2,2017,2017-02-22,09:00:00,8,Wednesday
2017-02-22 10:00:00,12189.0,2,2017,2017-02-22,10:00:00,8,Wednesday
2017-02-22 11:00:00,12170.0,2,2017,2017-02-22,11:00:00,8,Wednesday
2017-02-22 12:00:00,12178.0,2,2017,2017-02-22,12:00:00,8,Wednesday
2017-02-22 13:00:00,12112.0,2,2017,2017-02-22,13:00:00,8,Wednesday
2017-02-22 14:00:00,12145.0,2,2017,2017-02-22,14:00:00,8,Wednesday
2017-02-22 15:00:00,11947.0,2,2017,2017-02-22,15:00:00,8,Wednesday
2017-02-22 16:00:00,11863.0,2,2017,2017-02-22,16:00:00,8,Wednesday
2017-02-22 17:00:00,11836.0,2,2017,2017-02-22,17:00:00,8,Wednesday
2017-02-22 18:00:00,11794.0,2,2017,2017-02-22,18:00:00,8,Wednesday
2017-02-22 19:00:00,12146.0,2,2017,2017-02-22,19:00:00,8,Wednesday
2017-02-22 20:00:00,12481.0,2,2017,2017-02-22,20:00:00,8,Wednesday
2017-02-22 21:00:00,12527.0,2,2017,2017-02-22,21:00:00,8,Wednesday
2017-02-22 22:00:00,12407.0,2,2017,2017-02-22,22:00:00,8,Wednesday
2017-02-22 23:00:00,11679.0,2,2017,2017-02-22,23:00:00,8,Wednesday
2017-02-23 00:00:00,11734.0,2,2017,2017-02-23,00:00:00,8,Thursday
2017-02-23 01:00:00,11395.0,2,2017,2017-02-23,01:00:00,8,Thursday
2017-02-23 02:00:00,10833.0,2,2017,2017-02-23,02:00:00,8,Thursday
2017-02-23 03:00:00,10525.0,2,2017,2017-02-23,03:00:00,8,Thursday
2017-02-23 04:00:00,10344.0,2,2017,2017-02-23,04:00:00,8,Thursday
